ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
lang1318,Langbashe,Africa,4.87523,20.109,lang1318,lna
lang1320,Langi,Africa,-4.71413,35.9517,lang1320,lag
lang1321,Langa,Africa,,,lang1321,
lang1322,Lango-Logire-Logir,Africa,4.04948,33.0412,lang1322,lno
lang1324,Lango (Uganda),Africa,2.13867,33.0553,lang1324,laj
lang1328,Pondi,Papunesia,-4.32557,143.925,lang1328,lnm
lang1332,Langas,Africa,10.17,9.83,lang1332,
lang1334,Languedocien,,,,lang1334,lnc
lano1248,Lanoh,Eurasia,4.90934,100.986,lano1248,lnh
lanp1241,Lanping,Eurasia,26.5158555,99.2581092,lanp1241,
lanz1234,Lanzhou Mandarin,Eurasia,36.080515,103.838425,lanz1234,
laom1237,Laomian,Eurasia,21.95,100.1,laom1237,lwm
laoo1244,Lao,Eurasia,19.0,102.46,laoo1244,lao
laos1235,Laos Sign Language,Eurasia,18.387,104.518,laos1235,lso
lapa1247,Lapalama 1,Papunesia,,,lapa1247,
lapu1236,Lapuyan Subanun,Papunesia,7.53449,123.13,lapu1236,laa
lara1258,Laragia,Australia,-12.4111,130.922,lara1258,lrg
lara1260,Larantuka Malay,Papunesia,-8.4746,122.7619,lara1260,lrt
lard1243,Lardil,Australia,-16.56152,139.4343,lard1243,lbz
lare1249,Larevat,Papunesia,-16.1971,167.387,lare1249,lrv
larg1235,Diandongbei-Large Flowery Miao,Eurasia,27.8682,104.06,larg1235,hmd
lari1253,Larestani,Eurasia,27.6436,54.63449,lari1253,lrl
lari1254,Lari (Sindhi),Eurasia,,,lari1254,
lari1255,Larike-Wakasihu,Papunesia,-3.76522,127.956,lari1255,alo
laro1243,Laru (North Sudan),Africa,11.3915,30.3824,laro1243,lro
lart1238,Larteh,Africa,5.9367,-0.07822,lart1238,lar
laru1238,Laru (Nigeria),Africa,10.5756,4.43514,laru1238,lan
lasa1237,Lasalimu,Papunesia,-5.23602,123.129,lasa1237,llm
lasg1238,Lasgerdi,Eurasia,35.40153,52.99868,lasg1238,lsa
lash1243,Lashi,Eurasia,26.0992,98.5481,lash1243,lsi
lasi1242,Lasi,Eurasia,25.3293,66.9137,lasi1242,lss
lasu1234,Lasumpatte,Eurasia,,,lasu1234,
late1252,Late Latin,Eurasia,,,late1252,
late1256,Late Egyptian,Africa,,,late1256,
lati1261,Latin,Eurasia,41.9026,12.4502,lati1261,lat
latu1238,Latundê,South America,-12.608792,-60.422423,latu1238,ltn
latv1249,Latvian,Eurasia,56.826108,24.309118,latv1249,lav
latv1250,Chuxny,Eurasia,,,latv1250,
laua1243,Lauan,Papunesia,-18.2131,-178.785,laua1243,llx
laua1245,Laua,Papunesia,-10.16145,149.25747,laua1245,luf
lauj1238,Lauje,Papunesia,0.50708,120.262,lauj1238,law
laur1249,Laura,Papunesia,-9.4296,119.19,laur1249,lur
lauu1247,Lau,Papunesia,-8.51018,160.872,lauu1247,llu
lava1239,Lavatbura-Lamusong,Papunesia,-3.21903,151.728,lava1239,lbv
lave1248,Laven,Eurasia,15.2726,106.322,lave1248,lbo
lave1249,Brao,Eurasia,14.5994,107.008,lave1249,brb
lavu1241,Lavukaleve,Papunesia,-9.05569,159.119,lavu1241,lvk
lawa1257,Lawangan,Papunesia,-1.80261,115.876,lawa1257,lbx
lawi1235,Lawi,Eurasia,15.306668,106.734345,lawi1235,lvi
lawn1238,Lawng Hsu,Eurasia,,,lawn1238,
lawu1237,Lawunuia,Papunesia,-6.15201,155.129,lawu1237,tgi
lawu1238,Lawu,Eurasia,24.133878,101.498795,lawu1238,lwu
laze1238,Laze,Eurasia,27.85,101.45,laze1238,
lazz1240,Laz,Eurasia,41.5004,41.9096,lazz1240,lzz
leal1235,Lealao Chinantec,North America,17.3162,-95.9265,leal1235,cle
leba1239,Lebang,Papunesia,,,leba1239,
leco1242,Leco,South America,-15.0092,-67.8818,leco1242,lec
ledo1238,Ledo Kaili,Papunesia,-1.03033,120.132,ledo1238,lew
leel1242,Leelau,Africa,9.29145,11.1636,leel1242,ldk
lefa1242,Lefa,Africa,5.05845,11.114,lefa1242,lfa
lega1249,Lega-Shabunda,Africa,-3.83196,27.1424,lega1249,lea
lega1250,Lega-Mwenga,Africa,-3.39007,28.2621,lega1250,lgm
legb1242,Legbo,Africa,6.02645,7.98385,legb1242,agb
lege1241,Legenyem,Papunesia,-0.3592,130.749,lege1241,lcc
leha1242,Lehar,Africa,14.9387,-16.8816,leha1242,cae
leha1243,Lehali,Papunesia,-13.5043,167.332,leha1243,tql
leha1244,Lehalurup,Papunesia,-13.542726,167.343342,leha1244,urr
lein1237,Lainong Naga,Eurasia,26.4481,95.4,lein1237,lzn
leip1237,Leipon,Papunesia,-1.9665,147.226,leip1237,lek
lela1246,Lelak,Papunesia,4.11426,114.029,lela1246,llk
lele1264,Lelemi,Africa,7.34549,0.50746,lele1264,lef
lele1265,Lele (Democratic Republic of Congo),Africa,-4.94672,20.5674,lele1265,lel
lele1266,Lele (Guinea),Africa,8.98043,-10.371,lele1266,llc
lele1267,Lelepa,Papunesia,-17.6042,168.202,lele1267,lpa
lele1270,Lele (Papua New Guinea),Papunesia,-2.04783,147.207,lele1270,lle
lele1276,Lele (Chad),Africa,9.158,15.81149,lele1276,lln
lema1242,Lema,Africa,,,lema1242,
lemb1266,Lembena,Papunesia,-4.99504,143.891,lemb1266,leq
leme1238,Lemerig,Papunesia,-13.739697,167.420676,leme1238,lrz
lemi1243,Lemio,Papunesia,-5.61407,146.441,lemi1243,lei
lemo1242,Lemoro,Africa,10.4366,8.70513,lemo1242,ldj
lemo1243,Lemolang,Papunesia,-2.63313,120.27,lemo1243,ley
lena1238,Lenakel,Papunesia,-19.4763,169.261,lena1238,tnl
lenc1242,Lenca-Honduras,North America,13.667338,-87.49878,lenc1242,
lenc1243,Lenca-Salvador,North America,13.560562,-88.114014,lenc1243,
lend1245,Lendu,Africa,2.1898,30.6794,lend1245,led
leng1257,Lengue,Africa,,,leng1257,
leng1258,Lengola,Africa,-1.95874,25.3343,leng1258,lej
leng1259,Lengo,Papunesia,-9.56425,160.42,leng1259,lgr
leng1260,Lengilu,Papunesia,3.69641,115.91,leng1260,lgi
leng1262,Lengua,South America,-22.6559,-58.9053,leng1262,
leni1238,Linngithigh,Australia,-12.771375,141.962,leni1238,lnj
lenj1248,Lenje,Africa,-14.7192,28.2581,lenj1248,leh
lenk1247,Lenkau,Papunesia,-2.33367,147.742,lenk1247,ler
lenn1234,Len,Papunesia,-9.12,142.1,lenn1234,
leny1238,Lenyima,Africa,6.00131,8.28951,leny1238,ldg
lepc1244,Lepcha,Eurasia,27.0869,88.5726,lepc1244,lep
lepk1238,Lepki,Papunesia,-4.1059,140.464,lepk1238,lpe
lere1241,Lere,Africa,10.4789,8.93337,lere1241,gnh
lese1243,Lese,Africa,1.3,29.3,lese1243,les
lesi1239,Lesing-Gelimi,Papunesia,-6.19889,150.506,lesi1239,let
less1242,Lesser Antillean French Creole,,,,less1242,
lete1241,Letemboi-Repanbitip,Papunesia,-16.4339,167.566,lete1241,nms
leti1246,Leti (Indonesia),Papunesia,-8.19808,127.674,leti1246,lti
leva1238,Sarli Bangru,Eurasia,28.391,94.708,leva1238,
levu1239,Central Lembata-Lewokukun,Papunesia,-8.47094,123.44,levu1239,lvu
lewo1242,Lewo,Papunesia,-16.7612,168.334,lewo1242,lww
lewo1244,Lewotobi,Papunesia,-8.54573,122.747,lewo1244,lwt
leyi1238,Leyigha,Africa,5.98832,8.20861,leyi1238,ayi
lezg1247,Lezgian,Eurasia,41.5157,47.8951,lezg1247,lez
lezg1248,Lezgic,,,,lezg1248,
lhok1238,Lhokpu,Eurasia,26.9135,89.3099,lhok1238,lhp
lhom1239,Lhomi,Eurasia,27.5948,87.7161,lhom1239,lhm
liab1237,Liabuku,Papunesia,-5.32268,122.699,liab1237,lix
lian1251,Liangmai Naga,Eurasia,25.16,93.542,lian1251,njn
lian1255,Liana-Seti,Papunesia,-3.11832,129.899,lian1255,ste
libe1240,Kru Pidgin English,Africa,6.423,-10.5284,libe1240,lir
libe1247,Liberia Kpelle,Africa,6.92048,-9.96128,libe1247,xpe
libe1248,Liberian Settler English,Eurasia,,,libe1248,
libi1244,Libinza,Africa,1.97729,18.8886,libi1244,liz
libi1250,Libido,Africa,8.09761,38.4997,libi1250,liq
libo1242,Libon,Papunesia,13.17,123.5,libo1242,lbl
liby1240,Libyan Arabic,Africa,22.0032,15.0014,liby1240,ayl
lich1241,Lichiang,Eurasia,,,lich1241,
ligb1244,Ligbi,Africa,7.94291,-2.56353,ligb1244,lig
ligo1238,Ligo,Africa,,,ligo1238,
ligu1248,Ligurian,Eurasia,44.0816,7.90522,ligu1248,lij
lihi1237,Lihir,Papunesia,-3.18895,152.606,lihi1237,lih
liji1238,Lijili,Africa,8.52193,8.35562,liji1238,mgi
lika1243,Liko,Africa,2.13777,27.6088,lika1243,lik
liki1240,Balobo,Africa,1.75106,19.0222,liki1240,lie
liki1241,Liki,Papunesia,-1.60652,138.731,liki1241,lio
liku1243,Likum,Papunesia,-2.16157,146.695,liku1243,lib
likw1239,Likwala,Africa,-0.48981,16.5967,likw1239,kwc
lila1246,Lilau,Papunesia,-4.35479,144.99,lila1246,lll
lill1248,Lillooet,North America,50.7272,-122.04,lill1248,lil
lima1246,Limassa,Africa,2.26808,16.1874,lima1246,bme
lima1248,East-Northeast Pura,Papunesia,,,lima1248,
limb1263,Limburgan,Eurasia,51.015,5.87705,limb1263,lim
limb1266,Limbu,Eurasia,27.2703,87.8859,limb1266,lif
limb1268,Limbum,Africa,6.58608,10.9802,limb1268,lmp
limi1243,Limi,Eurasia,24.469,100.073,limi1243,ylm
limo1246,Limousin Occitan,Eurasia,46.0579,1.8017,limo1246,
limo1248,Limos Kalinga,Papunesia,17.6081,121.381,limo1248,kmk
limo1249,Limonese Creole,North America,9.957414,-83.0905,limo1249,qlm
limo1250,Limousin,,,,limo1250,lms
lind1248,Tado-Lindu,Papunesia,-1.35748,120.063,lind1248,klw
ling1242,Mediterranean Lingua Franca,Africa,33.8613,10.8531,ling1242,pml
ling1262,Western Ong-Be,Eurasia,19.885536,109.691664,ling1262,onb
ling1263,Kinshasa Lingala,Africa,-4.409174,15.28532,ling1263,lin
ling1265,Neverver,Papunesia,-16.1986,167.499,ling1265,lgk
ling1266,Lingkabau Sugut,Papunesia,,,ling1266,
lioo1240,Li'o,Papunesia,-8.68615,121.832,lioo1240,ljl
lipa1241,Lipan Apache,North America,33.2748,-105.819,lipa1241,apl
lipo1242,Lipo,Eurasia,25.226,101.302,lipo1242,lpo
lipt1238,Liptaakoore,Africa,,,lipt1238,
lisa1239,Lisabata-Nuniali,Papunesia,-2.87434,128.265,lisa1239,lcs
lise1239,Lisela,Papunesia,-3.27358,126.981,lise1239,lcl
lish1235,Khispi,Eurasia,27.3688993,92.2394672,lish1235,lsh
lish1245,Lishanid Noshan,Eurasia,36.213298,44.065281,lish1245,aij
lish1246,Lishán Didán,Eurasia,36.23,44.37,lish1246,trg
lish1247,Lishana Deni,Eurasia,31.7745,35.2225,lish1247,lsd
lisu1250,Lisu,Eurasia,26.91,98.94,lisu1250,lis
lite1247,Literary Hindi,Eurasia,,,lite1247,
lith1251,Lithuanian,Eurasia,55.1429,23.9601,lith1251,lit
lith1252,Eastern Latvia-Lithuanian Romani,Eurasia,,,lith1252,
lito1235,Litoka,Africa,2.69,19.24,lito1235,
litz1237,Naman,Papunesia,-16.1331,167.415,litz1237,lzl
liuj1238,Liujiang Zhuang,Eurasia,24.2,109.25,liuj1238,zlj
liuq1235,Liuqian Zhuang,Eurasia,24.1,109.75,liuq1235,zlq
livv1243,Livvi,Eurasia,61.6565,29.0726,livv1243,olo
livv1244,Liv,Eurasia,57.566,22.0262,livv1244,liv
liwe1234,Liwengi,Africa,-9.58491,35.12116,liwe1234,
lixi1238,Lixian,Eurasia,,,lixi1238,
liya1241,Liyagalawumirr,Australia,,,liya1241,
liya1242,Liyagawumirr,Australia,,,liya1242,
lizu1234,Lizu,Eurasia,28.333425,101.350309,lizu1234,
loba1239,Lobala,Africa,2.04881,18.3667,loba1239,loq
lobe1242,Lobedu,Africa,,,lobe1242,
lobi1245,Lobi,Africa,9.96122,-3.336,lobi1245,lob
lobo1240,Lobo,Africa,,,lobo1240,
lodh1246,Lodhi,Eurasia,20.8954,84.9463,lodh1246,lbm
logb1245,Ikpana,Africa,6.92838,0.43068,logb1245,lgq
logo1258,Logooli,Africa,0.09487,34.729,logo1258,rag
logo1259,Logo,Africa,3.32608,29.8866,logo1259,log
logo1261,Logorik,Africa,11.1739,29.8053,logo1261,liu
logo1262,Logol,Africa,10.98053,31.12359,logo1262,lof
logu1236,Logudorese Sardinian,Eurasia,40.49,9.09957,logu1236,src
loja1235,Loja Highland Quichua,South America,-3.69352,-79.29151,loja1235,qvj
loka1252,Lokaa,Africa,5.91483,8.0933,loka1252,yaz
loke1237,Lokep,Papunesia,,,loke1237,
loko1254,Lokoya,Africa,4.64724,32.26247,loko1254,lky
loko1255,Loko,Africa,9.11838,-12.1583,loko1255,lok
lola1248,Lola,Papunesia,-6.34188,134.879,lola1248,lcd
lola1250,Lolak,Papunesia,0.85544,124.117,lola1250,llq
lole1239,Lole,Papunesia,-10.8069,123.085,lole1239,llg
lolo1259,Lolopo,Eurasia,25.50051,101.30185,lolo1259,ycl
lolo1261,Lolo,Africa,-17.0232,35.9451,lolo1261,llb
lolo1264,Loloda-Laba,Papunesia,1.95461,127.772,lolo1264,loa
lolo1265,Lolo-Burmese,,,,lolo1265,
lolo1267,Loloish,,,,lolo1267,
loma1235,Lomavren,Eurasia,41.599419,44.094985,loma1235,rmi
loma1260,Loma (Liberia),Africa,7.91585,-9.69906,loma1260,lom
loma1261,Lomaiviti,Papunesia,-18.0001,179.306,loma1261,lmv
loma1262,Lömaumbi,Papunesia,,,loma1262,
lomb1254,Lombi,Africa,0.26796,27.342,lomb1254,lmi
lomb1257,Lombard,Eurasia,45.8817,9.39509,lomb1257,lmo
lomb1260,Lombo,Africa,0.88267,24.6862,lomb1260,loo
lomb1262,Lombaha,Papunesia,,,lomb1262,
lomw1241,Mozambique Lomwe,Africa,-16.0381,37.2437,lomw1241,ngl
lonc1237,Loncong,Papunesia,-0.02586,103.548,lonc1237,lce
long1374,Longxi Qiang,Eurasia,,,long1374,
long1386,Jiangshan,Eurasia,28.5629681,118.3206425,long1386,
long1387,Longto,Africa,8.33313,13.0568,long1387,wok
long1389,Longuda,Africa,9.75787,11.8378,long1389,lnu
long1393,Longo (Democratic Republic of Congo),Africa,,,long1393,
long1395,Longgu,Papunesia,-9.75258,160.663,long1395,lgu
long1400,Long Ekang,Papunesia,,,long1400,
long1405,Long Glat,Papunesia,,,long1405,
long1406,Western Lowland Kenyah,Papunesia,3.85226,114.82,long1406,ttw
loni1238,Loniu,Papunesia,-2.06124,147.35,loni1238,los
lonw1238,Lonwolwol,Papunesia,-16.2286,168.016,lonw1238,crc
looo1238,Loo,Africa,9.4066,11.0511,looo1238,ldo
lopa1238,Lopa,Africa,10.3756,4.67396,lopa1238,lop
lopi1242,Lopit,Africa,4.6986,32.7534,lopi1242,lpx
lopn1238,Lopnor,Eurasia,40.983,84.224,lopn1238,
lora1237,Lorang,Papunesia,-6.30338,134.41,lora1237,lrn
lore1244,Nethalp,Papunesia,-15.334763,167.166325,lore1244,lnn
losa1236,Losa,Papunesia,,,losa1236,
lote1237,Lote,Papunesia,-5.954,150.911,lote1237,uvl
loth1237,Lotha Naga,Eurasia,26.01396,94.04355,loth1237,njh
loto1240,Lo-Toga,Papunesia,-13.334872,166.634338,loto1240,lht
lotu1250,Lotud,Papunesia,6.13732,116.232,lotu1250,dtr
loud1234,Loudi,Eurasia,27.733333,111.9281883,loud1234,
loui1240,Louisiana Creole French,North America,30.0412,-90.7475,loui1240,lou
loun1239,Loun,Papunesia,-2.8778,128.912,loun1239,lox
loup1243,Nipmuck,North America,42.364,-72.731,loup1243,xlo
louu1245,Lou,Papunesia,-2.38659,147.346,louu1245,loj
lowa1242,Lowa,Eurasia,29.0324,83.8959,lowa1242,loy
lowe1384,Lower Carniola,Eurasia,,,lowe1384,
lowe1385,Lower Sorbian,Eurasia,51.6621,13.9407,lowe1385,dsb
lowe1388,Lower Silesian,Eurasia,50.6963,15.9667,lowe1388,sli
lowe1390,Lower Prasun,Eurasia,,,lowe1390,
lowe1395,Lower Ta'oih,Eurasia,15.9083,106.873,lowe1395,tto
lowe1402,Lower Riverland,Australia,-34.6,140.5,lowe1402,
lowe1407,Lower-Nosop,Africa,-25.54522,20.588827,lowe1407,nsb
lowe1412,Tanudan Kalinga,Papunesia,17.3441,121.311,lowe1412,kml
lowe1415,Lower Grand Valley Dani,Papunesia,-4.25684,138.992,lowe1415,dni
lowe1416,Lower Grand Valley Hitigima,Papunesia,,,lowe1416,
lowe1425,Lower Tanana,North America,64.8834,-149.451,lowe1425,taa
lowe1427,Lower Chehalis,North America,46.7736,-124.004,lowe1427,cea
lowe1436,Lower Southern Aranda,Australia,-26.3,135.4,lowe1436,axl
lowe1444,Lower Richmond,Australia,-28.937029,153.48612,lowe1444,
lowe1445,Lower Northern English,Eurasia,,,lowe1445,
lowg1239,Low German,,,,lowg1239,
lowl1258,Lowland Bali,Papunesia,,,lowl1258,
lowl1259,Lowland Ok,,,,lowl1259,
lowl1260,Lowland Oaxaca Chontal,North America,15.9497,-95.6876,lowl1260,clo
lowl1265,Western Tarahumara,North America,27.3512,-108.0559,lowl1265,tac
lowl1268,Lowland-Midland-South Highland Mixe,,,,lowl1268,
loxi1235,Loxicha Zapotec,North America,15.8442,-96.6997,loxi1235,ztp
loya1239,Loyalty Islands,,,,loya1239,
lozi1239,Lozi,Africa,-17.7052,24.7398,lozi1239,loz
luan1263,Luang,Papunesia,-8.18378,127.944,luan1263,lex
luba1249,Luba-Lulua,Africa,-5.72717,22.4422,luba1249,lua
luba1250,Luba-Katanga,Africa,-8.2816,25.8918,luba1250,lub
luba1252,Luba,Papunesia,,,luba1252,
lubi1238,Lubila,Africa,5.46011,8.29204,lubi1238,kcc
lubu1241,Lubu,Papunesia,0.63989,99.74549,lubu1241,lcf
lubu1243,Lubuagan Kalinga,Papunesia,17.3879,121.0365,lubu1243,knb
luch1239,Luchazi,Africa,-14.0648,22.2437,luch1239,lch
ludi1246,Ludian,Eurasia,61.853,33.7346,ludi1246,lud
lufu1237,Lufu,Africa,7.25555,10.9499,lufu1237,ldq
lugb1240,Lugbara,Africa,3.02245,30.8642,lugb1240,lgg
lugu1238,Luguru,Africa,-6.86828,37.5557,lugu1238,ruf
luhu1243,Luhu-Piru,Papunesia,-3.13187,127.966,luhu1243,lcq
luim1238,Luimbi,Africa,-11.2221,17.5385,luim1238,lum
luis1253,Luiseno-Juaneño,North America,33.3184,-116.939,luis1253,lui
lukp1238,Lukpa,Africa,9.51949,1.66954,lukp1238,dop
lule1238,Lule,South America,-25.221839,-61.887818,lule1238,ule
lule1254,Lule Saami,Eurasia,67.2759,17.8057,lule1254,smj
lumb1249,Lumbu,Africa,-3.37917,11.124,lumb1249,lup
lumm1243,Lummi,North America,,,lumm1243,
lumu1239,Lumun,Africa,10.8308,30.253,lumu1239,lmd
luna1244,Luna,Africa,-5.08693,23.5426,luna1244,luj
lunb1237,Lun Bawang,Papunesia,,,lunb1237,
lund1266,Lunda,Africa,-11.1793,23.8662,lund1266,lun
lund1271,Lundayeh,Papunesia,4.25064,115.5,lund1271,lnd
lung1248,Longchang,Eurasia,,,lung1248,
lung1249,Lungga,Papunesia,-8.17469,156.573,lung1249,lga
luoc1235,Luo (Cameroon),Africa,5.9072,9.91259,luoc1235,luw
luok1236,Luo (Kenya and Tanzania),Africa,-0.93296,34.4896,luok1236,luo
luop1235,Luopohe Hmong,Eurasia,26.8183,107.158,luop1235,hml
luqu1238,Luquan Naso,Eurasia,,,luqu1238,
luri1252,Luric,,,,luri1252,
luri1256,Luri,Africa,10.059,9.59745,luri1256,ldd
luse1252,Lusengo,Africa,0.16988,18.3991,luse1252,lse
lush1249,Mizo,Eurasia,22.6138,92.6247,lush1249,lus
lush1252,Northern Lushootseed,North America,48.42,-122.529,lush1252,lut
lush1256,Dokshi,Africa,10.03206,9.41984,lush1256,dsk
lusi1240,Lusi,Papunesia,-5.55033,149.148,lusi1240,khl
luth1234,Luthigh,Australia,,,luth1234,
luto1241,Lutos,Africa,8.52074,19.0071,luto1241,ndy
luun1238,Luunda,Africa,,,luun1238,
luuu1242,Lü,Eurasia,21.0321,101.282,luuu1242,khb
luva1239,Luvale,Africa,-13.5382,22.2924,luva1239,lue
luwa1238,Luwati,Eurasia,23.6322,58.4916,luwa1238,luv
luwo1239,Luwo,Africa,7.35089,28.1378,luwo1239,lwo
luxe1241,Moselle Franconian,Eurasia,49.6839,6.14931,luxe1241,ltz
luya1241,Luyi,Africa,-15.01,22.67,luya1241,lyn
luyi1234,Luyia,,,,luyi1234,
lwal1238,Lwalu,Africa,-7.16388,22.1097,lwal1238,lwa
lwan1234,Lwanzali,Africa,-9.3404,35.27635,lwan1234,
lwel1234,Lwel,Africa,-4.38475,20.6314,lwel1234,lvl
lyci1241,Lycian A,Eurasia,36.517,29.764,lyci1241,xlc
lyco1237,Lycopolitan,Africa,,,lyco1237,
lydi1241,Lydian,Eurasia,40.287,28.599,lydi1241,xld
lyel1241,Lyélé,Africa,12.4305,-2.59229,lyel1241,lee
lyng1241,India Lyngam,Eurasia,25.35,91.05,lyng1241,lyg
maaa1253,Maa,Eurasia,11.5205,107.339,maaa1253,cma
maak1236,Maaka,Africa,11.5007,11.9035,maak1236,mew
maan1238,Ma'anyan,Papunesia,-2.1239,115.092,maan1238,mhy
maan1239,Maang,Eurasia,23.555104,105.70091,maan1239,
maas1239,Maasina Fulfulde,Africa,11.1324,-3.64763,maas1239,ffm
maay1238,Maay,Africa,3.22288,43.6182,maay1238,ymm
maba1270,Mabaale,Africa,2.11942,20.8759,maba1270,mmz
maba1273,Mabaan,Africa,9.81455,33.5404,maba1273,mfz
maba1277,Maba (Chad),Africa,12.89147,20.8889,maba1277,mde
maba1278,Maba (Indonesia),Papunesia,0.59011,128.418,maba1278,mqa
maba1279,Mabaka Valley Kalinga,Papunesia,17.6683,121.073,maba1279,kkg
mabe1235,Mabenaro,South America,-11.543809,-68.277741,mabe1235,
mabi1242,Mabire,Africa,11.698,18.6282,mabi1242,muj
mabu1247,Mabuso,,,,mabu1247,
maca1259,Hitnu,South America,6.34582,-71.2671,maca1259,mbn
maca1260,Maca,South America,-25.0119,-57.3694,maca1260,mca
maca1261,Macaguaje,South America,0.49999,-75.8333,maca1261,mcl
maca1262,Macanese,Eurasia,22.1902,113.5379,maca1262,mzs
mace1250,Macedonian,Eurasia,41.5957,21.7932,mace1250,mkd
mach1265,Machinga,Africa,-9.37101,39.4268,mach1265,mvw
mach1266,Machame,Africa,-3.29385,37.0703,mach1266,jmc
mach1267,Machiguenga,South America,-12.1291,-72.5017,mach1267,mcb
mach1268,Machinere,South America,-10.661655,-70.208108,mach1268,mpd
maco1239,Maco,South America,4.5621,-66.5813,maco1239,wpc
macu1259,Macushi,South America,4.31861,-60.2209,macu1259,mbc
macu1260,Macuna,South America,-0.14459,-70.0749,macu1260,myy
mada1282,Mada (Nigeria),Africa,9.02294,8.34119,mada1282,mda
mada1285,Madak,Papunesia,-3.34342,151.967,mada1285,mmx
mada1286,Madar,Papunesia,,,mada1286,
mada1293,Mada (Cameroon),Africa,10.8806,14.1142,mada1293,mxu
mada1298,Madang,,,,mada1298,
made1252,Ma (Democratic Republic of Congo),Africa,3.69351,26.9939,made1252,msj
made1253,Salawati,Papunesia,-1.05325,130.833,made1253,xmx
madh1244,Madhi Madhi,Australia,-34.5,143.5,madh1244,dmd
madi1260,Ma'di,Africa,3.62499,31.8471,madi1260,mhi
madi1261,Madi (Papua New Guinea),Papunesia,-5.63017,146.407,madi1261,grg
madn1237,Madngele,Australia,-13.9479,130.6,madn1237,zml
mado1239,Mado,Papunesia,,,mado1239,
madu1247,Maduresic,,,,madu1247,
madu1248,Madukayang Kalinga,Papunesia,17.1794,121.236,madu1248,kmd
maee1241,Tirax,Papunesia,-15.9914,167.288,maee1241,mme
maen1235,Maeng Itneg,Papunesia,17.2453,120.718,maen1235,itt
maer1238,Maerkang,Eurasia,,,maer1238,
maew1234,Maewo,,,,maew1234,
mafa1239,Mafa,Africa,10.943,13.8181,mafa1239,maf
mafe1237,Mafea,Papunesia,-15.4316,167.241,mafe1237,mkv
maga1260,Magahi,Eurasia,25.0915,85.3335,maga1260,mag
maga1261,Magar,,,,maga1261,
maga1263,Mag-Anchi Ayta,Papunesia,15.1954,120.459,maga1263,sgb
magd1235,Magdalena Peñasco Mixtec,North America,17.2837,-97.5413,magd1235,xtm
magh1238,Mághdì,Africa,9.2888,11.0232,magh1238,gmd
magi1241,Mag-Indi Ayta,Papunesia,14.9617,120.182,magi1241,blx
magi1243,Magi,Papunesia,-5.1385,145.1091,magi1243,gkd
mago1248,Magori,Papunesia,-10.2321,149.26,mago1248,zgr
mago1249,Magobineng,Papunesia,,,mago1249,
magu1243,Maguindanao,Papunesia,6.9453,124.509,magu1243,mdh
maha1287,Mahasu Pahari,Eurasia,31.0088,77.5317,maha1287,bfz
maha1291,Mahali,Eurasia,22.1698,86.7445,maha1291,mjx
maha1305,Maharastri Prakrit,Eurasia,19.18,74.71,maha1305,pmh
maha1309,Mahafaly-Antanalana Malagasy,Africa,-24.2,44.5,maha1309,
mahi1248,Mahican,North America,42.587,-73.788,mahi1248,mjy
mahi1249,Mahigi,Papunesia,-7.684709,143.234891,mahi1249,
maho1248,Mahongwe,Africa,0.64356,14.0472,maho1248,mhb
maho1249,Mahou,Africa,8.3548,-7.57109,maho1249,mxx
maia1251,Maiadomu,Papunesia,-9.47132,150.76,maia1251,mzz
maia1253,Maiani,Papunesia,-4.55066,145.239,maia1253,tnh
maia1254,Maia,Papunesia,-4.50212,145.096,maia1254,sks
maib1239,Maybrat-Karon,Papunesia,-1.3679,132.591,maib1239,ayz
maii1238,Maii,Papunesia,-16.7388,168.211,maii1238,mmm
mail1248,Mailu,Papunesia,-10.3657,149.521,mail1248,mgu
main1267,Ostfränkisch,Eurasia,50.005,8.621,main1267,vmf
main1275,Usun Apau Kenyah,Papunesia,3.54443,114.039,main1275,xkl
maip1246,Maipure,South America,4.8,-67.5,maip1246,
mais1250,Maisin,Papunesia,-9.22853,148.731,mais1250,mbq
mait1250,Maithili,Eurasia,26.3817,86.2211,mait1250,mai
maiw1249,Maiwala,Papunesia,-10.3282,150.33,maiw1249,mum
maiw1251,Maiwa (Papua New Guinea),Papunesia,-9.69836,149.274,maiw1251,mti
maja1242,Majang,Africa,7.71,34.97,maja1242,mpe
maje1243,Majera,Africa,11.1433,15.044,maje1243,xmj
majh1253,Majhi,Eurasia,29.4559,80.3788,majh1253,mjz
maka1304,Makaa,Africa,4.15471,13.0789,maka1304,mcp
maka1305,Makassar Malay,Papunesia,-5.16108,119.408,maka1305,mfp
maka1311,Makasar,Papunesia,-5.65551,119.838,maka1311,mak
maka1315,Makayam,Papunesia,-8.37312,142.706,maka1315,aup
maka1316,Makasae-Makalero,Papunesia,-8.65843,126.507,maka1316,mkz
maka1318,Makah,North America,48.3258,-124.616,maka1318,myh
maka1325,Makanjaula,Africa,-9.52396,34.79638,maka1325,
makc1235,Mak (China),Eurasia,25.5946,107.726,makc1235,mkg
make1251,Fanamaket,Papunesia,,,make1251,bjp
makh1261,Makhuwa-Meetto,Africa,-11.9553,38.6874,makh1261,mgh
makh1262,Makhuwa-Marrevone,Africa,-16.9394,39.1203,makh1262,xmc
makh1264,Makhuwa,Africa,-14.8509,38.8052,makh1264,vmw
